the_geom,shape_leng,boroname,ntaname
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97124277307127, 40.760936418479105], [-73.9716960921487, 40.760312661449824], [-73.97215595488032, 40.75968124035729], [-73.97261271418446, 40.75905930848455], [-73.97306851954798, 40.7584314941964], [-73.97352419611897, 40.75780844078159], [-73.97398183196329, 40.75717975858844], [-73.97443866383502, 40.75655630634624], [-73.97453865562939, 40.75659708520905], [-73.97604542132363, 40.75723205763827], [-73.9776548272757, 40.75791142378001], [-73.97720026523596, 40.75853793354629], [-73.9767446760211, 40.75916473827931], [-73.97628870099064, 40.7597867491654], [-73.97583011985374, 40.76041852021438], [-73.97537360664667, 40.7610399070742], [-73.97491476221624, 40.76166727005671], [-73.97445730550224, 40.76229308352492], [-73.97285250503253, 40.761614357755086], [-73.97133777276214, 40.760977298189616], [-73.97124277307127, 40.760936418479105]]]]}",5687.80243891,Manhattan,Midtown-Midtown South
"{'type': 'MultiPolygon', 'coordinates': [[[[-74.00500346527619, 40.63642523568016], [-74.00558613003881, 40.635866229033326], [-74.00616926871125, 40.63530350141348], [-74.0064178468381, 40.635064849952926], [-74.00675122718057, 40.63474478703226], [-74.00735636662998, 40.634163627239026], [-74.00955708305898, 40.63549296362865], [-74.01175908192197, 40.636823358244754], [-74.01115475011777, 40.637404369581304], [-74.01057235584346, 40.63796466464579], [-74.00998983360152, 40.63852434358223], [-74.00940854269487, 40.63908474013922], [-74.00849087423333, 40.63853057832148], [-74.00821506298978, 40.638364011732705], [-74.00812114865013, 40.63830729527378], [-74.00720591287711, 40.63775458148698], [-74.00500346527619, 40.63642523568016]]]]}",5221.79169186,Brooklyn,Sunset Park East
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91180565427025, 40.692785082754625], [-73.91105300980686, 40.69235724593208], [-73.91249979639022, 40.690882899776604], [-73.913946280652, 40.689408696311105], [-73.91469935960835, 40.689835471174], [-73.9154502815049, 40.69026392197302], [-73.91619910868829, 40.690691385275535], [-73.91696376099227, 40.69111019208029], [-73.91779027670788, 40.69145946415024], [-73.91625677767455, 40.69302171204562], [-73.91556526900833, 40.693725936342865], [-73.91548438821229, 40.69380830299468], [-73.91480825343996, 40.69449685206576], [-73.91405670859827, 40.694068468239635], [-73.91331306228413, 40.693632242459486], [-73.91255469973726, 40.6932120203087], [-73.91180565427025, 40.692785082754625]]]]}",5326.7248597,Brooklyn,Bushwick South
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88969542325876, 40.633802399209465], [-73.88976865889013, 40.63375536389407], [-73.89050003852306, 40.633285630946084], [-73.89136976796381, 40.632718948613324], [-73.89210340875509, 40.632247749066714], [-73.89215594436116, 40.63221400178256], [-73.89277185952437, 40.63180870451029], [-73.89351152242055, 40.631343570798016], [-73.89423121021227, 40.6308790446858], [-73.8950006233778, 40.63038585945847], [-73.89503861783112, 40.6304198708199], [-73.89685952193516, 40.6320498743562], [-73.89609060538311, 40.63254686356283], [-73.89540273007701, 40.63299061038369], [-73.89476028051652, 40.6334057308402], [-73.89394810473709, 40.633932580998064], [-73.89323360144732, 40.63439299502505], [-73.89235381775117, 40.634959890017285], [-73.89155671784923, 40.635475102143076], [-73.88975480500234, 40.63385576713834], [-73.88969542325876, 40.633802399209465]]]]}",5452.82505948,Brooklyn,Canarsie
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98550970902447, 40.63103768816813], [-73.98609354231198, 40.63047717770526], [-73.98667493047405, 40.62991579130532], [-73.98725890908335, 40.62935523869049], [-73.98946251913321, 40.63068615903996], [-73.9916643249372, 40.632016487835735], [-73.99386586462512, 40.63334763016014], [-73.99328409374763, 40.63390582056011], [-73.99270034931683, 40.63446671796734], [-73.99211970589839, 40.635025460853676], [-73.989916562238, 40.63369680650285], [-73.98771325721752, 40.63236660732592], [-73.98550970902447, 40.63103768816813]]]]}",6242.98107647,Brooklyn,Borough Park
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.90719120353224, 40.659619404394654], [-73.90679490576355, 40.65808364817325], [-73.90636905399649, 40.65641220373174], [-73.90730723397648, 40.65627306866545], [-73.90773767202258, 40.656208774475935], [-73.90824478323995, 40.65613303335679], [-73.90917728990952, 40.65599485888834], [-73.9101225569847, 40.655851771554126], [-73.91054874458773, 40.657525102835876], [-73.91094270221828, 40.6590605918808], [-73.91133533986947, 40.66059733858595], [-73.91172740296469, 40.66213473272778], [-73.91077513186124, 40.66227799966417], [-73.90985632468598, 40.66241136141954], [-73.90892035289359, 40.662554607681635], [-73.90852359006396, 40.661014489489055], [-73.90758530690636, 40.661156400090555], [-73.90719120353224, 40.659619404394654]]]]}",6785.2044705,Brooklyn,Brownsville
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94285013578609, 40.70518203030355], [-73.94456751130996, 40.705020579896996], [-73.94468724611669, 40.70573944426563], [-73.94626465977842, 40.70560421419055], [-73.94652290213665, 40.707011356174576], [-73.94665671187086, 40.707753188109805], [-73.9467551540147, 40.70846605159855], [-73.94685248724394, 40.709177157232176], [-73.94697363941067, 40.70989402070637], [-73.94700515369075, 40.710060963532406], [-73.94710459888077, 40.7105877627234], [-73.94699704519559, 40.7105978349013], [-73.94684363121746, 40.710612201642846], [-73.94649424137575, 40.7106449198067], [-73.94586908437157, 40.71070345817527], [-73.94547479529106, 40.71074037749034], [-73.94536940904898, 40.71075037445711], [-73.94494587405786, 40.71079055088591], [-73.94454355602055, 40.71082871309056], [-73.94416508256323, 40.71086461278519], [-73.94405151250635, 40.71087538525177], [-73.94399256733875, 40.710880975612724], [-73.94378799623537, 40.71090037906394], [-73.94368828339785, 40.71029296420942], [-73.94367685544562, 40.71022334760992], [-73.94358512961247, 40.70966450512822], [-73.9435709472401, 40.70957809408162], [-73.94355745109814, 40.709495865849604], [-73.94354434681323, 40.709416031266514], [-73.94344009780097, 40.70878089180461], [-73.94332294437862, 40.70807019497219], [-73.94320222948264, 40.70733475177064], [-73.94308587370205, 40.706596662257056], [-73.94296619394835, 40.70588844049494], [-73.94285013578609, 40.70518203030355]]]]}",6040.6819312,Brooklyn,East Williamsburg
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89102105380462, 40.64424540966727], [-73.89176213395467, 40.64376474641931], [-73.89250315428094, 40.64328496052925], [-73.89324657405773, 40.64280607337949], [-73.89396051954917, 40.642343786129906], [-73.89430151127091, 40.64265042041693], [-73.89543457944525, 40.64366931220535], [-73.89577689390615, 40.64397712366847], [-73.89608897845403, 40.644257196405334], [-73.89683410920992, 40.64492589944381], [-73.8976188994437, 40.64563017624326], [-73.89690404748146, 40.64609117063625], [-73.89616287303498, 40.64657125464978], [-73.89608898541287, 40.646614322799444], [-73.89595222293502, 40.64670286775968], [-73.89587830181985, 40.646750727559045], [-73.89541805149197, 40.64704870990678], [-73.89467912492447, 40.6475293348579], [-73.89463619843396, 40.64749076316398], [-73.89427351637053, 40.64716484770215], [-73.89316849006602, 40.64616511577867], [-73.8928376987142, 40.64587456111946], [-73.89250893760848, 40.64558048762133], [-73.89221861776588, 40.6453207945513], [-73.89212545063305, 40.64523648175606], [-73.89164003539953, 40.64479717518002], [-73.89102105380462, 40.64424540966727]]]]}",5278.87683746,Brooklyn,Canarsie
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.88738553527432, 40.64098063300277], [-73.88812746511795, 40.6405016500332], [-73.88887037353761, 40.64002489803869], [-73.88961349439121, 40.63954186296521], [-73.89032791622309, 40.63907941948053], [-73.89214150133854, 40.64071218128766], [-73.89396051954917, 40.642343786129906], [-73.89324657405773, 40.64280607337949], [-73.89250315428094, 40.64328496052925], [-73.89176213395467, 40.64376474641931], [-73.89102105380462, 40.64424540966727], [-73.8904043722085, 40.64368880776359], [-73.88982274080962, 40.643167914474915], [-73.88920027407816, 40.64261091181961], [-73.88858222694984, 40.64205491955965], [-73.88800081437053, 40.64153316191305], [-73.88738553527432, 40.64098063300277]]]]}",5259.87675458,Brooklyn,Canarsie
"{'type': 'MultiPolygon', 'coordinates': [[[[-74.0091528209351, 40.646226735160596], [-74.00973537056362, 40.64566683595484], [-74.01031893880946, 40.6451066629451], [-74.010902224838, 40.64454699976925], [-74.01148370452388, 40.64398661340751], [-74.01368059499949, 40.64531223299176], [-74.0137419500343, 40.645349255638926], [-74.01379559478815, 40.645381415328025], [-74.01557895941555, 40.64645501904979], [-74.01500312132714, 40.64702070170083], [-74.01440721812982, 40.64756759916602], [-74.01382819278352, 40.64813640150044], [-74.01326083768633, 40.64870437998871], [-74.0114680975905, 40.64762413152728], [-74.01141117699248, 40.64758983610494], [-74.01134443038579, 40.64754954494845], [-74.0091528209351, 40.646226735160596]]]]}",4986.67159568,Brooklyn,Sunset Park West
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96426798339365, 40.61998380378798], [-73.96388935578909, 40.61800054988435], [-73.96381145236617, 40.61758940154482], [-73.96375418658953, 40.617302433040386], [-73.96362245555162, 40.61658973720422], [-73.96356470625156, 40.616238722467486], [-73.96336094023287, 40.61520442783362], [-73.96435860298992, 40.615093914432535], [-73.96528613372128, 40.614992637070294], [-73.96539460853353, 40.6155740191604], [-73.96573927568069, 40.617380324720045], [-73.96618841724802, 40.61977364498082], [-73.96664515713734, 40.62216223742479], [-73.96571874618459, 40.62226402946435], [-73.96471983385558, 40.622372961205336], [-73.96426798339365, 40.61998380378798]]]]}",6358.01247405,Brooklyn,Ocean Parkway South
"{'type': 'MultiPolygon', 'coordinates': [[[[-74.01381389935335, 40.64174524726398], [-74.01439632401166, 40.64118583681228], [-74.01497963598209, 40.640625468682394], [-74.01556266734994, 40.6400666373496], [-74.01616711475117, 40.639482441569406], [-74.01835757405783, 40.64079334796432], [-74.018430703369, 40.64083732755676], [-74.01849303797569, 40.64087580553014], [-74.02022933658131, 40.64193209968429], [-74.0196220373194, 40.64250143224943], [-74.01904054463041, 40.643062048001525], [-74.01847214553132, 40.64364292139891], [-74.01790570069545, 40.64422181028559], [-74.01612281736705, 40.643140253890095], [-74.01607041384602, 40.64310864459831], [-74.01601303322741, 40.64307398210073], [-74.01381389935335, 40.64174524726398]]]]}",4994.56388729,Brooklyn,Sunset Park West
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97752301889588, 40.61767654076739], [-73.97785009338085, 40.61728760679464], [-73.9784549121324, 40.616706101764294], [-73.97905795856794, 40.616125836595245], [-73.97963821772845, 40.61556454722809], [-73.98003930358335, 40.61580693017019], [-73.98087912783696, 40.61631443529086], [-73.98186818309068, 40.61691212710653], [-73.98406791832556, 40.61824073880022], [-73.98627524709657, 40.61956661709231], [-73.98569357824172, 40.62013151495022], [-73.98348872630562, 40.61880002426247], [-73.98288321150902, 40.619380789769586], [-73.98228194077691, 40.619962606129114], [-73.98169617086727, 40.62052408780456], [-73.98082712510468, 40.61999937461771], [-73.9803553761282, 40.61971453269129], [-73.9794948588701, 40.61919495364194], [-73.97787422055298, 40.61819031112587], [-73.97805455015951, 40.61800100225648], [-73.97752301889588, 40.61767654076739]]]]}",6796.31333584,Brooklyn,Borough Park
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9101225569847, 40.655851771554126], [-73.91108323560228, 40.65570239282392], [-73.91199538384834, 40.655561559629234], [-73.91236458896573, 40.655513565249386], [-73.9131435625853, 40.656220864047825], [-73.91377943741749, 40.656783679711374], [-73.9140287814533, 40.65700370908498], [-73.91441247690497, 40.657362419291054], [-73.91556629546189, 40.65839257171779], [-73.91469176902659, 40.6585037345829], [-73.91373611742753, 40.65864542113423], [-73.91413057914457, 40.660181439489435], [-73.91321011168571, 40.660319032425605], [-73.91229257383213, 40.6604554043114], [-73.91133533986947, 40.66059733858595], [-73.91094270221828, 40.6590605918808], [-73.91054874458773, 40.657525102835876], [-73.9101225569847, 40.655851771554126]]]]}",5646.71632322,Brooklyn,Brownsville
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98162368906787, 40.607865785573246], [-73.98254766697193, 40.60776405435735], [-73.98347678180018, 40.60766229718576], [-73.98440295180225, 40.6075595148671], [-73.9853315885826, 40.60745769824046], [-73.98625770583988, 40.607356018051405], [-73.98725487001735, 40.607244189224154], [-73.98842267576015, 40.60711914900993], [-73.98796510275164, 40.60756553584416], [-73.9873779529091, 40.60812811803291], [-73.98733917674802, 40.60816828605033], [-73.98671330018246, 40.608766261257536], [-73.9861291535397, 40.609329864468734], [-73.98575987188943, 40.60968408446955], [-73.98554853225936, 40.609887242594965], [-73.98535587535235, 40.61007201422716], [-73.98496383485828, 40.61044799444133], [-73.9843824486777, 40.61100542096353], [-73.98416201093033, 40.61121730102249], [-73.98380893612803, 40.611559873493206], [-73.98335142357595, 40.61199230152613], [-73.9832222699385, 40.612122209144786], [-73.9826592747949, 40.61269247130593], [-73.98252737018834, 40.61258437071298], [-73.98210659093506, 40.61042050610941], [-73.98178366902322, 40.6087121658849], [-73.98170783729036, 40.608310981194755], [-73.98162368906787, 40.607865785573246]]]]}",6283.85111171,Brooklyn,Bensonhurst East
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95049313972766, 40.6594051050902], [-73.95338452871862, 40.659226552021515], [-73.95672522069441, 40.65901756871536], [-73.95680048620683, 40.65972923021237], [-73.95687581197795, 40.66044170296177], [-73.95695760438177, 40.66117957159011], [-73.95704343513337, 40.66196515074295], [-73.95369968725231, 40.66217391688852], [-73.95081041735997, 40.66235357725821], [-73.95072412677708, 40.66156906477342], [-73.95064444098895, 40.660827130904536], [-73.95056848213086, 40.66011654553492], [-73.95049313972766, 40.6594051050902]]]]}",5625.23050411,Brooklyn,Prospect Lefferts Gardens-Wingate
"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95374853778434, 40.6385863380881], [-73.95394172535894, 40.6384947249419], [-73.95483131162305, 40.63804060417277], [-73.95569611756183, 40.63762508948303], [-73.95656604516898, 40.63720603217459], [-73.95743327549329, 40.63679269339609], [-73.95839961041402, 40.63632693831697], [-73.95867347162195, 40.63776647153397], [-73.95896596120764, 40.639304860691475], [-73.9580036952732, 40.63976185126087], [-73.95712506209743, 40.64016899325881], [-73.95622642733899, 40.6404315694955], [-73.95571599971646, 40.640582526776065], [-73.95563820621724, 40.64050392611558], [-73.95476763256174, 40.63962444736817], [-73.95427358408135, 40.639115539196254], [-73.95404358590126, 40.638877549190234], [-73.95374853778434, 40.6385863380881]]]]}",4556.00969596,Brooklyn,Flatbush
